source,author_name,age_range,time_on_treatment,condition,review_date,overall_rating,effectiveness,ease_of_use,satisfaction,review_text,helpful_votes,total_votes
Garcinia,LAR,35-44,1 to 6 months,Weight loss,2014-03-01,2.3333333333333335,1,5,1,NOTHING HAPPENS ..... FAKE SCAM .....,16,20
Garcinia,BeBe,65-74,less than 1 month,Weight loss,2014-02-28,1,1,1,1,"After taking the first tablet, I started have nausea.  The sensation went away but, I continued to feel very fatigued. I got the same result after taking it the second time. I discontinued the product.",17,22
Garcinia,,65-74,less than 1 month,Weight loss,2014-02-27,3.6666666666666665,3,4,4,"Taken for weight loss of 20# +-,have lost 3# over 3wks,side effect has been a reduction in blood sugar.",16,21
Garcinia,natural,65-74,1 to 6 months,Other,2014-02-26,1.6666666666666667,1,3,1,this is my second attempt trying a different brand.  Not seeing any significant weight loss or changes in apppetite,2,2
Garcinia,Pure,55-64,1 to 6 months,Obesity,2014-02-26,1.3333333333333333,1,2,1,taking for 60 days with no results,4,4
Garcinia,,25-34,less than 1 month,Weight loss,2014-02-26,2,1,4,1,Got a vaginal yeast infection about 1 am after starting-  I relate this directly to this supplement,13,40
Garcinia,MKevin,35-44,1 to 6 months,Weight loss,2014-02-26,4.666666666666667,4,5,5,"I've been taking GC extract for just about a month now. I've been eating a well balanced diet & exercising regularly. I'm losing 3-4lbs a week. That said, I have a lot to loose(80lbs +/-) & I honestly can't say what portion of the loss can be attributed to GC. Important to gage by fat loss %. Since I've been keeping track...bout a % a week.     I will continue taking GC For this reason alone. My energy level & state of mind has been so F'ing incredible. Best in years & compared to other times I've been living well. I have heard serotonin levels increasing could be a side effect. Who knows, but I feel great.    Had to share.",48,50
Garcinia,Vck,65-74,1 to 6 months,Weight loss,2014-02-25,4.666666666666667,5,5,4,,6,12
Garcinia,nikiLynn,25-34,less than 1 month,Weight loss,2014-02-25,4.333333333333333,4,5,4,"I've been alternating between tablets (pro-nutra brand, ultra concentrated garcinia 1500mg/50% HCA) and chews (HNS brand, 500mg/50% HCA)..the first day I tried product I felt the biggest difference. It really seemed to decrease my appetite alot, also noticed it made me feel an overall sense of well-being. And something weird - I felt as though when out in the cold weather, it didn't feel as cold, like it had an effect on how my body senses tempurature changes. No negative effects at all for me.    But the 2nd & later days, it was as if i'd built an instant 'tolerance' to it. Had been thinking it was the perfect weightloss supplement for me. It still helps in my opinion with appetite. Still no negative effects - just wish it would've continued working as well as the 1st day I tried it! I quit smoking & am on lowest of nicotine patch; the 1st day on garcinia I didn't even need my patch! Thought if it continued working so well, it might even help me to stop using them.. ",22,26
Garcinia,,45-54,less than 1 month,Weight loss,2014-02-25,2.3333333333333335,2,3,2,,2,8
Garcinia,Yepitworked,25-34,1 to 6 months,Weight loss,2014-02-25,5,5,5,5,"I have not experienced this yet, but my friend at work has. In 2 months he dropped 4 pants sizes and he hasn't changed his diet yet. He still eats fast food and other junk here and there, he has 2 jobs and hardly gets time at home to cook. He's never been extremely obese, but he has been a little overweight. I've definitely noticed a difference and he says that all he's been doing is taking the liquid extract under the tongue, 2ml drops. No eating habits changed, no exercise habits changed, he claims he has tons of energy for the day and his two jobs, and his pants aren't fitting anymore. ",30,38
Garcinia,PURE GARCINIA CAMBOGIA,65-74,,Weight loss,2014-02-24,1,1,1,1,"EACH OF 3 PILLS TAKEN HAS GIVEN ME INTENSE PAIN AT MY RIGHT SIDE, DUE TO GAS I THINK--INABILITY TO DIGEST THIS FRUIT RIND SUBSTANCE ALSO CONTAINING 50 MG OF CALCIUM.",16,20
Garcinia,,75 or over,1 to 6 months,Weight loss,2014-02-24,1.6666666666666667,1,3,1,"I bought ""Pure Garcinia Cambogia"".  When I tried to return them they said their guarantee is for 30 days, starting with the DATE OF SHIPMENT, and must be RECEIVED by them by the 30th day.  That means, you've got about 2 weeks to try it to see if it works.  In addition, this information is in a special place on their web site and is NOT given to you before you order.  Boo, hiss on Ketonic Labs.  I will not order ANYTHING from Ketonic Labs.",34,37
Garcinia,Txchic,35-44,less than 1 month,Weight loss,2014-02-24,5,5,5,5,"I started taking Garcinia Cambogia a week ago ask well as a low carb diet. I have lost 6 pds now I realize that most was water weight and low carb if done right will melt away the weight,however I have done low carb in the past and lost the 1st week 2-3 pds I doubled the loss of what I would normally would lose by taking GC  another thing I noticed where I lost the weight was indeed in my stomic area. My appetite has decreased to the point I almost have to make myself eat. I have had no negative side affects. There are so many negative reviews it is a shame it does not work on everyone but it does work on some people if taken the right way and with a good brand. I recommend you go to a vitamin store and buy directly from them versus online. Again it is a shame so many people can not benefit from this but some can and I recommend to at least try it for yourself before you automaticly blow it off as a scam. i belive it will totally control your appetie that I'm sure of as far as burning fat time will tell but I feel good about this product and will continue to take it.",53,57
Garcinia,Deeshab,45-54,less than 1 month,Weight loss,2014-02-24,3.6666666666666665,3,5,3,"I haven't been taking this product long, but decided to take it based on a) to see if it really work b) to lose a few nagging pounds of belly fat and love handles.  I already eat healthy and just became consistent with exercise .  In the first week I noticed decreased appetite and I felt a little more energized.  I am taking Thin Tab 3G that contains green coffee bean, garcinia cambogia and green tea all combined in one tablet",11,16
Garcinia,,55-64,less than 1 month,Other,2014-02-22,2.3333333333333335,1,5,1,Question I need answer did anyone end up with acid attacks at night time and be woke up with acid by taking Garcinia Cambogia?  ,1,1
Garcinia,,65-74,less than 1 month,Weight loss,2014-02-22,3,3,3,3,Just started so I cannot discuss weight loss yet but being made to drink water before each meal tends to kill appetite and slow snacking. No bloating or upset stomach.Will report back. Pill might have been easier since the powder is very messy. Also I suggest buying on Ebay for a fraction of store cost. Check the description in ad for percentages.  I am only taking it twice a day. Homeopathic Labs is the maker on the label. ,5,6
Garcinia,,45-54,less than 1 month,Obesity,2014-02-21,2,1,4,1,This product has not done anything for me at all. also this company has lied to me and tried to charge me for a free trial and refuse to even work with me.   DO NOT ORDER THIS PRODUCT,5,6
Garcinia,Sick n tired,45-54,1 to 6 months,Other,2014-02-20,1.6666666666666667,1,3,1,"This product did Not work for me I lost 8 lbs in one month,and gained 10 lbs in 2 weeks,so I stopped taking it, now that I don't take it I feel sick all the time, I eat less have no energy and still don't loose weight. There is a lot of hype on this this n in my opinion it made me worse. I feel like I have to throw up all the time. I was wondering if anyone else experienced this as well.",3,3
Garcinia,mbpowell1,55-64,less than 1 month,Weight loss,2014-02-19,2.3333333333333335,1,5,1,"Since taking this product my stomach has been bloated and hurts. I have had great difficulty having a bowel movement, almost to the point of being impacted. ",18,21
Garcinia,Babyfat,25-34,less than 1 month,Weight loss,2014-02-19,1.6666666666666667,1,3,1,"I couldn't give good ratings yet since I just started. After reading these reviews I decided to get them from Walmart. What brand works? I got purely inspired. I also incorporate cardio and weights into my routine with a smart diet. I have already had some GI issues, usually about 1-2 hours after taking the pills. I am chalking that up to detox. Any other tips?",9,15
Garcinia,Green Eyes,65-74,1 to 6 months,Weight loss,2014-02-19,2.3333333333333335,1,5,1,"After 2 weeks saw a little difference in belly fat. However did not lose more than 1/2 a pound in the 2 & 1/2 months that I took this supplement and actually put on an additional 1 & 1/2 pounds overall. Did not see the results as claimed on the Dr Oz show. Dr Oz has shown too many weight loss miracles on his show, I doubt any of them work. I have stayed on my regular dies of salads fruit & veg asnd a little chicken throught. I will stay with my usual eating habits and my exercise on which over a one year period I lost 15 pounds.",24,30
Garcinia,Dmlaughmillerlj,65-74,less than 1 month,Weight loss,2014-02-19,1,1,1,1,I took the free bottom I gain weigh.    ,4,12
Garcinia,Cosmo,55-64,less than 1 month,Other,2014-02-18,1.6666666666666667,2,2,1,Generally gives sensation of fullness not particularly effective because metabolic changes require more measures for weight loss than his nutrient extract offers.  Slight headache some nausea.  ,2,2
Garcinia,Jcj,55-64,less than 1 month,Weight loss,2014-02-18,2.3333333333333335,1,5,1,I have been taking this for 2+ weeks. Purchased the Garcinia Cambogia at our local Vitamin World to try and get the best product.  I purchased Garcinia Fusion (90 veggie capsules).  I haven't lost 1 pound even though I am eating much less.  Haven't noticed any of the claims heard on Oz and read on-line.  ,23,28
Garcinia,bigmac,55-64,1 to 6 months,Obesity,2014-02-17,2,1,4,1,Well I gained lose stool and many trips the  bathroom. Worthless product.,3,3
Garcinia,Micaly,45-54,1 to 6 months,Weight loss,2014-02-17,4.333333333333333,3,5,5,"I eat well and exercise 5 - 6 times a week. However,  as I've aged it became more difficult to stay toned and fight belly fat.  After one month on this my stomach was significantly flatter.  I dropped a jean size and my legs were definitely smaller.  I didn't exercise for the first 3 weeks on this because I wanted to test the claim that huh you could lose weight without having to change your eating and exercise habits.  I lost fat without trying.  I'm exercising again because I want muscle tone, but am not changing my diet because it was already pretty healthy. I would recommend this supplement to others.   I think you still have to eat right and have some degree of physical exertion,  but it does do what is claimed.",64,68
Garcinia,,45-54,1 to 6 months,Weight loss,2014-02-17,2,1,4,1,"There is NO change in weight loss. In my opinion, it is a scam.",8,11
Garcinia,,,,Weight loss,2014-02-16,2.3333333333333335,1,5,1,I cannot review this yet as I just started but fir all of you who had the best results why don't you share the brand names with us so we know what to get,34,38
Garcinia,,45-54,1 to 6 months,Weight loss,2014-02-16,1,1,1,1,Looking to lose about 10 nagging pounds. Took product as recommended and haven't seen any changes in my appetite or weight. The only positive is that I slept deeper at night.  I wouldn't waste the money for additional bottles. Used the product advertised with Oprah's weight loss. (Original Garcinia Cambogia),14,17
Garcinia,Demetra,45-54,1 to less than 2 years,Other,2014-02-16,2.3333333333333335,1,5,1,I have taken garcinia by Rightway found in Gnc and it helped with my depression but did not lose any weight.  Recently found it has caused mt migraines and post menopausal bleeding.  Leave this product alone!,3,3
Garcinia,Demetra,45-54,1 to less than 2 years,Obesity,2014-02-16,2.3333333333333335,1,5,1,"I have taken this product for a year, I did not lose a pound but it helped with my depression.  I just discovered it is the cause of my migraines and post menopausal bleeding.  Don't take it!",5,5
Garcinia,Workoutclaire,25-34,1 to 6 months,Weight loss,2014-02-16,4.666666666666667,4,5,5,"I have been using this for about 6 weeks now. So far, it has drastically helped cut back my appetite and I have lost 16 pounds. Fellow users, one thing to keep in mind.. Although the advertisements say ""no exercise or diet required"", I have found that WITH exercise and healthier eating this product is extremely effective. Get your butts off the couch and go to the gym. You will see and FEEL the effects of this product! ",59,60
Garcinia,,,,Weight loss,2014-02-14,1,1,1,1,"ExpErienced drowsiness and lack of energy. Only took for two days, had grasses and incReased appetite. Also had severe stomach cramps and gas three days after last taken. Would NOT recommend!!!",19,26
Garcinia,yeahitsme,65-74,1 to 6 months,Weight loss,2014-02-14,1.6666666666666667,1,3,1,I have not lost any weight or inches. Just reduced my bank account.,23,25
Garcinia,lisa s,45-54,1 to 6 months,Weight loss,2014-02-13,3,4,4,1,"While the supplements decreased my appetite - I lost 5 lbs during the holidays without even trying and went on a 2 week vacation - my blood pressure and heart rate when over the top.  3 days ago, my blood pressure was at it's highest - 160/101 heart rate 97 - I finally freaked out.  It has been going up and I thought it was menopausal symptoms because I had researched the side effects of the product which were nill.  Well I finally decided to garcinia cambogia just to see.   2 days later, my BP is back to 120/70.  I'm bummed as it was working.  Dosage was 2 in the a.m. and 2 in the p.m. each being 1500 mg a dose. Try it but PLEASE check your blood pressure in the a.m. and compare it to the p.m.",48,48
Garcinia,,45-54,less than 1 month,Weight loss,2014-02-13,2,1,4,1,"Only needed to lose a few pounds. Took as directed, lost no weight, experienced stomach pain and mood swings these stopped after I quit taking. Would not waste your money on this product.",15,16
Garcinia,Gary,45-54,1 to 6 months,Weight loss,2014-02-13,4,4,4,4,"I find this product very effective, but I did my research ahead of time. There are many brands out there and you need to find one that is 60% potency and take at least 1600 mg a day and take the pills 30 to 60 minutes before hand. My son had been taking 10% and right before meals and he ended up eating more than he should and gained weight. I took it properly and lost 8 pounds the first month. I feel LESS bloated and much less hungry now.",33,36
Garcinia,,45-54,1 to 6 months,Weight loss,2014-02-12,2.3333333333333335,1,5,1,"I am on my second bottle of Garcinia Combogia and only thing I have noticed is gaining weight since I started.It hasn't changed my appetite to eat less or more, just I feel bloated and have gained about 7lbs..I don't recommend this pill to anyone due to my experience.I wasted ALOT of money on this because thinking of it as a fruit I purchased 3 bottles and got 2 free...NEVER will I do this again...",14,14
Garcinia,Got Scammed,35-44,less than 1 month,Weight loss,2014-02-12,2,1,4,1,"I've been taking the Garcinia Wow! Dietary Blend for several days. It has given me severe headaches, reoccurring hiccups, stomach cramps, gas, bloating, skin itchiness all over and now tonight I am so sick that I keep falling asleep even though I slept for 9 hours last night. I have not felt this bad in a very long time. I couldn't concentrate and was trying to write something and could not spell even my name correctly. Grateful for spell check on here. I am confused and dizzy to the point of passing out and my eyesight keeps going black and then fuzzy. I feel like I have been run over by a Mac truck. Also, my sugar is always normal and it was 168 for no apparent reason (I only checked it because I felt so bad I thought it might be low). I do not recommend this product to anyone. Nothing else in my diet or medications has changed which is why I know that this product has to be the cause of all these problems. Also, I had no change for the better in energy levels or appetite control. I had been taking ACE and it was working great, I was hoping this would work as well because the price is so much cheaper, but I am going back to my ACE pills that don't make me sick and help with appetite control and energy increase without any bad side effects. Truly, if you want a pill to help with your diet and exercise program I recommend ACE. It works. I have lost 20 ponds in 1 month with them. ",17,18
Garcinia,,45-54,less than 1 month,Other,2014-02-12,3.3333333333333335,3,4,3,,1,1
Garcinia,m3khve,45-54,less than 1 month,Weight loss,2014-02-12,1.6666666666666667,1,3,1,Was making me have headaches and nevousness...anxious,14,14
Garcinia,fatass,65-74,less than 1 month,Weight loss,2014-02-12,1,1,1,1,This product is another fake drug item. We all want to eat very well and take a pill and lose weight. Garcinia Cambogia is another fake item. (I wonder about Dr. OZ)To lose weight you need to reduce food consumption and excerise.,20,20
Garcinia,Jan,65-74,1 to 6 months,Weight loss,2014-02-11,2.3333333333333335,1,5,1,I can see no change in weight however the accelerator seems to give me energy,7,8
Garcinia,,45-54,1 to 6 months,Weight loss,2014-02-11,4.666666666666667,4,5,5,"1234 Garcinia Cambogia 1500mg will help you loose belly fat.  For me it does have to be the brand and milligram i stated above.  The company that was on the Dr. Oz show is not what you should purchase.    I recommend  purchasing it from a Health Food store because any milligram less is probably why it has been ineffective.  It does increase your energy level, does not cause constipation as so many other products do because of fiber, etc.  I highly recommend the product i listed.   ",43,45
Garcinia,Garcinia Cambogia Extract,65-74,1 to 6 months,Other,2014-02-09,1,1,1,1,Took 1st capsule 30 mins. before meal. An hour after had palpitation. Probably contains caffeine which I get headache and palpitation if taken too much. I think I have to stop and return this product.,1,1
Garcinia,Bev,55-64,less than 1 month,Weight loss,2014-02-08,1,1,1,1,"I took Garcinia Cambogia this product for the first time tonight. After drinking the proper amount of water and waiting an hour as directed, I had a meal and felt especially full. It was big but not a huge meal. My stomach began to hurt and then I got bad gas and gas cramps. Lovely! I also felt a bit jittery and slightly ""OFF."" Now I have heartburn! I purchased this from Walmart and it is called Ultimate  Garcinia Cambogia, by Phytogenix Laboratories, in the yellow and orange box. Label says made in USA and it is 60% HCA. I did NOT get the one with added green coffee, as I am sensitive to stimulants. I am so glad that I only took 2 of the recommended 4 caplets! Returning this tomorrow. My own weigh loss has been going along fine (no rush)and so once again slow and steady may win the race. I went on line to search for reviews and found similar side effects listed. I would not recommend this product. Read the reviews first and decide. I searched Web MD.",31,33
Garcinia,melody,45-54,1 to 6 months,Weight loss,2014-02-08,5,5,5,5,"I have fibromyalgia. I have been taking a brand of garcinia cambogia that has nothing it in but a little potassium.  It has 60% HCA, and is manufactured in the U.S.  I have lost weight, but it has also made a big difference in my energy level. keeps my appetite in check, ad helps with my every day ache and pains! Another very good result is that before taking the supplement, my cholesterol was 235, and now it is 198!  Live enzymes normal.  Its all in the brand...  ",56,61
Garcinia,,45-54,less than 1 month,Weight loss,2014-02-08,3,3,5,1,"I am not able to comment on the effectiveness of the treatment yet.  I too was scammed as the previous person by the same co.  I caught them at their game.  They ship more than 30 days of the product and bill you.  I immediately called them and got an RMA and returned the amount over the free 30 day trial.  They were not happy with my return, but they were going to bill me before I had a chance to see if the product was effective.  I'm reporting them to the BBB.  BUYER BE WARE!  I hope to write a review on how effective this is in the future.  This probably isn't the proper forum for this type of comment. The Co. does not put their name on their packaging",30,32
Garcinia,,,,Weight loss,2014-02-08,1.6666666666666667,1,3,1,The product and the company is a joke. It's not hard to use but it does nothing. I did not lose any weight while using this product. The company in which I ordered my product also had the worst customer service I have ever experienced. They would lure customers in with a free trial only to then charge you $80 two weeks later if u didn't cancel and return that same bottle they gave u for the free trial. It makes no sense. If they were actually confident about their product they would offer a 'real' free trial and have faith the customer would re order their product if they saw results. The way they conduct their business is sneaky and dishonest. I highly recommend not to waste your time or money. ,28,29
Garcinia,sheila.murray@alacourt.gov,55-64,less than 1 month,Obesity,2014-02-05,2.3333333333333335,1,5,1,Ive only taken 1 dose just got it today.,0,5
Garcinia,60% hca,35-44,6 months to less than 1 year,Weight loss,2014-02-05,5,5,5,5,"If you buy the correct garcinia cambogia, you will have positive results, I have been using this product for 7 months and so far lost 42 pounds but my main goal was my health, I was taking 9 medications a day t treat high blood pressure, cholesterol, and diabetes, right now I'm off diabetes medication, also off cholesterol medication andhave cut down on my blood pressure meds. My doctor is speechless with my progress and is actually recommending this product to other patients, so far I went from 9 medications a day to 5. I plan to stay on it with a goal of one day be able to be meds. free, also by loosing weight and reducing the amount of pills I was taking I got rid off my erectile dysfunction. Nothing but good things I have to say about Garcinia but please buy from a good quality product, you get what you pay for.",140,151
Garcinia,,65-74,1 to 6 months,Weight loss,2014-02-05,2.3333333333333335,1,4,2,"I did lose about 10 lbs since Nov, 2013 but have acquired this cough and they can find nothing that would cause it so am wondering if maybe it is this Garcinia Cambogia",7,9
Garcinia,sucker,45-54,1 to 6 months,Weight loss,2014-02-04,1.6666666666666667,1,3,1,I have actually continued to gain weight while on this. ,12,16
Garcinia,Roni,35-44,1 to 6 months,Weight loss,2014-02-03,4,4,4,4,"First, make sure it has 50% HCA and no fillers, binders, artificial ingredients (think veggie capsules).  Dr. Oz claims you don't have to diet or exercise but I'm not sure if that would work.  I started eatng less calories & I exercise 20 minutes/day, 3x per week. I did notice that the garcinia cambogia does supress my appetite and it actually helps me stay regular.  It also has serotonin which helps emotional eaters.  For those who claim to eat less & exercise more & not losing weight, it doesn't make sense because even if they are not using any supplements they should be losing weight by the mere fact that they are eating less & exercising more.  So they are either not being honest or not really watching their caloric intake. There are caloric intake calculators that will give you the amount of calories to consume in order to lose weight.  The Garcinia Cambogia helps to suppress appetite & lose fat.  According to Dr. Oz, your scale may show an increase due to muscle gain so make sure you try on clothes or take your measurements. I always base my weight loss on my measurements & not the scale.",66,71
Garcinia,ironicirony,19-24,1 to 6 months,Weight loss,2014-02-03,1.6666666666666667,1,3,1,"Upon seeing this on Dr. Oz I took GC for just over two months and no weight-loss occurred, I only wanted to lose 5-10 pounds but I lost nothing. I also decreased my food intake to where I was satisfied but not stuffed, which is how I would usually eat before. Two symptoms I noticed were that It was harder to pass bowels, normally I would do so every other day but while taking GC it was very hard and came more infrequently. The other side effect that I noticed were very extreme menstrual cramps, I have never had bad cramps before I would maybe take one Ibuprofen on the first day and that was it, but while taking GC I had three very bad periods, my cramps were so extreme each time that I was literally sick and vomiting because the cramps were effecting my entire body. I will never take this again nor will I ever recommend someone to take it.",23,26
Garcinia,Whole Body Garcinia Cambogia ,45-54,1 to 6 months,Weight loss,2014-02-02,1.6666666666666667,1,3,1,took Garcinia along with Green Tea Extract.   Wanted to lose 20-25 lbs. Took twice a day for two months. Did not want to take pills in the evening due to sleep issues. Exercised by walking 2-3 miles 3x's a week. Did not lose any weight whatsoever. Think the pills are a scam! Otherwise -- what am I doing wrong that is preventing me from losing ANY weight!,20,22
Garcinia,katfan,35-44,1 to 6 months,Weight loss,2014-02-02,1.6666666666666667,1,3,1,I have gained 5 Lbs since taking this. I exercise every day for over an hour and have not changed my diet .This product sucks.,10,13
Garcinia,gregd,45-54,1 to 6 months,Weight loss,2014-02-01,4,4,4,4,"Have been taking for 8 weeks & it's keeping my appetite in check.  I regularly exercise & eat well but have a hard time in the afternoons with snacking & this has helped whether it's mental or the product.  Has brought me into my goal weight, only losing 5 lbs which is all I was looking for.  ",15,17
Garcinia,dave9841,65-74,less than 1 month,Weight loss,2014-02-01,4.333333333333333,4,5,4,"Currently about 2 weeks into the treatment.  Haven't monitored, by scale, weight loss, but girth is diminishing slowly.  No negative effects to report.  Have radically cut back on my food intake.  Helps to reduce the evening cravings, and helps me to moderate my initial desire for food when I'm at the table ",23,25
Garcinia,disappointed,45-54,less than 1 month,Weight loss,2014-02-01,2,1,4,1,"I usually do not attempt to use ""fad"" products.   This one sounded beneficial so I tried it... a week into taking it I experienced severe abdominal cramping/extreme loose bowel movements/vomiting/ and rectal bleeding that continued for 3 days     NEVER AGAIN!!!!   a series of medical tests found no medical condition/illness to explain symptoms.   upon stopping usage of Garcina I have not had any such recurrence.    I would rather be overweight than in hospital or worse.   Scariest event in my life to date.   ",25,26
Garcinia,carole@bambino bar com,65-74,less than 1 month,Weight loss,2014-01-31,1,1,1,1,it does not work tried to get my money back and they won't refund my money even though I sent the product back. they will not accept return to sender when you do not pay for shipping just another kimick to get your money,15,16
Garcinia,,45-54,less than 1 month,Weight loss,2014-01-31,2,1,4,1,On the third day i started to bleed out of my rectum. I haven't read anyone having that issue as of yet. So i stopped taking them. ,15,17
Garcinia,Chris_Jo,65-74,1 to 6 months,Weight loss,2014-01-29,1.3333333333333333,1,2,1,"It never affected my weight or fat storage. I ended up having side effects like nausea, headache, and most frightening, rapid heart palpitations. All of those symptoms left when I stopped taking the pills.",17,17
Garcinia,joupster,55-64,1 to 6 months,Other,2014-01-29,1.3333333333333333,2,1,1,"I have  been on this for approximately six months.  I have had a terrible heart burn for approximately that long.  I did not put the two together but have noticed that if I forget to take the pills (in the last two weeks) it is better the next day.  I am also having a hard time sleeping and if I don't take the pills, I sleep well after a couple days.  I never missed until the last two weeks.  I have lost about five and a half pounds but I can lost more than that by just dieting.  I am going to stop completely.  I really need to be able to sleep.  I am also tired of living on the tums.  My husband thinks that the choking so often may have something to do with this also.  I have never done that before and I am constantly choking.  ",2,2
Garcinia,,25-34,,Weight loss,2014-01-29,3,3,3,3,"Well is been like 3 weeks that I been taking this pills and yes I have notice that my appetite has decreased but yes I get alot of headaches and I feel dizzy to, I have lost so far like 3 pounds .  The pills that im taking is the whole body .",12,13
Garcinia,Ray S,65-74,1 to 6 months,Other,2014-01-29,2.3333333333333335,1,5,1,180 pills with 50% Hydroxcitric Acid three 3 times a day...,1,1
Garcinia,,55-64,less than 1 month,Weight loss,2014-01-28,2.3333333333333335,1,5,1,Ive been on Garcinia for 2 wks lost 3 pounds however feel like im in a fog all day muscles feel week.  Have been sleeping more than im awake.,15,16
Garcinia,Lori,45-54,less than 1 month,Other,2014-01-27,1,1,1,1,This treatment made me gain weight. I had my thyroid taken out and am on  synthroid replacement...When I took garcinia I ended up with a very dangerous thyroid level and was admitted to the hospital after collapsing on the floor.,2,2
Garcinia,Shrinking Violet,45-54,less than 1 month,Obesity,2014-01-25,5,5,5,5,"I'm a post-menopausal female - been unable to lose an ounce for years. So far, 8lbs in 10 days! The trick seems to be... constant intake of water, throughout the day, and only serving myself 1/3 of what I normally eat. (I'll eat a larger portion out of habit - but if it's not in front of me, a much smaller amount will satisfy)",12,12
Garcinia,herb lady,55-64,1 to 6 months,Weight loss,2014-01-25,2,1,4,1,"I recently used garcinia cambogia from Puritans Pride for a month.  I didn't realize at the time, but it was causing severe back pain in my kidney area, bowel movements up to 7x per day, very low energy, severe hair loss, some headaches and generally a feeling of being unwell, but I forced myself to keep going.  when I found this website and a number of people with similar symptoms, I IMMEDIATELY stopped taking the product and my symptoms disappeared. I am waiting for my hair to fill in again.",49,53
Garcinia,,35-44,1 to 6 months,Weight loss,2014-01-24,2.3333333333333335,1,5,1,I bought a bottle of the recommended dose and took it just like the bottle said. On WEEK 5 I had lost no weight. In fact I feel as though I gained weight due to the medicine causing me to become bloated. The entire time I was taking this I felt miserable but a week after stopping the medicine I started feeling better. ,27,30
Garcinia,obie,65-74,6 months to less than 1 year,Weight loss,2014-01-24,4.666666666666667,4,5,5,"Using garcinia has been a positive experience for me.  First of all, garcinia should not be used if its contents contain calcium as this diminishes its effectiveness.  A pure 100% garcinia extract product should contain potassium to assist the metabolism in its function and at least 60% HCA with no fillers.  When using garcinia to aide in weight control as is being touted in the media, one should keep in mind that the product is to be taken at least 30 minutes prior to eating a meal.  Water, coffee, tea consumption is important.  Portion control is the key factor in any diet modification program.  There is NO miracle pill available to slough off unwanted fat: people must take control of intake and exercise.",82,88
Garcinia,JC,55-64,1 to 6 months,Weight loss,2014-01-23,2.3333333333333335,1,5,1,"56 years old. 6'2, 270 lbs. Took for a month. Product label suggested taking 30 minutes prior to largest meal of the day. Too pills for about one month. No weight loss. Possible side effects: Some headaches. One time severe headache with nausea. May or may not have been caused by this product. Did notice a reduction in appetite (fullness) after taking the pill. Without any weight loss, there is no reason for me to continue with the product - especially considering the possible side effects (which have gone away since I discontinued the product).",21,25
Garcinia,,35-44,less than 1 month,Other,2014-01-23,2,2,1,3,Some nausea light headed at times,2,2
Garcinia,Dawn,35-44,less than 1 month,Weight loss,2014-01-23,5,5,5,5,"I have lost about 3-5 lbs a week.  I don't feel hungry, I don't feel like snacking and I have energy.  I know this is working for me.  This is the only thing that has worked for weight loss for me.  It is incredible.",30,32
Garcinia,,55-64,1 to 6 months,Weight loss,2014-01-23,2,1,4,1,"After taking for 4 weeks I had no results at all. I did not lose any weight,did not have increased energy and was disappointed in the product. I only wanted to lose my belly fat from menopausal time but found this product to be useless! ",12,14
Garcinia,Nurse Nancy,55-64,less than 1 month,Obesity,2014-01-22,1,1,1,1,"After reading others reviews, I'm  not sure I want to continue Garcinia. One person said she is taking 3 capsule twice daily...I think you're only supposed to take one twice daily.Another said he was eating only 1000 Calories a day, anyone can lose weight on that amount of calories. Hope everyone monitors their blood pressure & Liver Function. Stop any drug or Supplement that gives you negative side effects. I'll give it a decent try and hopefully get my $$$ back if it doesn't work for me. ",7,7
Garcinia,Chiqees,19-24,less than 1 month,Weight loss,2014-01-22,2.3333333333333335,1,5,1,"Bought this for my 19 yr. old daughter, who has been trying to lose weight.  Purchased PREMIUM PURE GARCINIA CAMBOGIA.  The first week of use she began with Diarhea, and stomach cramps.  It was very uncomfortable.  We purchased from this company in December, but didn't start until the beginning of January.  This company only has a 30-day money-back guarantee, while most others have 60 days or longer.    Needless to say, I did not get my money back.  SAVE YOUR MONEY...  Also, there was absolutely no weight loss, just pain.",17,18
Garcinia,holybull,35-44,less than 1 month,Weight loss,2014-01-22,1,1,1,1,This product caused me intense stomach pain from gas. Would never recommend it to anyone. It hurt. Stay away from this stuff,16,18
Garcinia,,65-74,1 to 6 months,Weight loss,2014-01-22,2.6666666666666665,3,4,1,"I am taking flecainide, a sodium channel blocker, because of my history of atrial fibrilation.  I find that taking garcinia seems to lower my afib treshold; in other words, i am having breakthrough episodes of afib, usually during the late afternoon or during the night.  I'm not sure why this happens, but I've stopped taking garcinia and since that time, I've had no more breakthrough episodes.        ",17,18
Garcinia,,55-64,1 to 6 months,Weight loss,2014-01-21,2,1,4,1,I have tried 2 forms of garcinia cambogia. the first was a gummy chew that did nothing after 3 weeks so I bought next phytogenix ultimate. the first one was 750 mg per dose and 50% and the 2nd one was a tablet 60% perserving and 1556mg.I lost no weight peed a lot but did find that my cloths fit better for some reason. I had no side effects other than the peeing. I did my research but after a month I expected to see some results. I think this might work for a few but it seems the more I read or talk to people who use this the more I see most have no to little results. the the mirical it claims to be dr oz isnt relieable it seems I eat healthy and take in aprox 850-1000 cal per day Im 59 and weigh 242lbs I want to loose 60lbs and been unable to do so for the last 8 years that Ive been trying dr has no clue why i cant loose weight  My advice don't bother save your money doesnt seem to work for most  ,21,26
