source,author_name,age_range,time_on_treatment,condition,review_date,overall_rating,effectiveness,ease_of_use,satisfaction,review_text,helpful_votes,total_votes
Ashwagandha,,,,Other,2021-07-22,1.6666666666666667,1,3,1,I have a panic attack disorder. I have a treatment for it which is working very well . Today I went to vons and decided to buy some ashwaghanda to try . I took one of the 2 gummies that were recommended. After a few minutes I could feel a panic attack coming . Havenât had one in months ....,1,2
Ashwagandha,Britt,35-44,,Other,2021-07-14,4,4,4,4,"I started taking this 4 days ago because I could not handle my anxiety anymore and wanted to try something natural before I told my doctor. My normal meds just include blood pressure pill, birth control,  aderall and stuff for my acid reflux. I decided to give this a try. I take them at night before I go to bed. I suddenly hopped online today because I was feeling.....different. I went to bed great last night but woke up at 230 am and could not get back to sleep. I woke up extremely itchy also. After 4am I said screw it and got up since my alarm would go off at 5. I have been wired. My coworkers asked why I was so twitchy and wired, asked if I was ok. I told them I felt like I was on drugs and didn't know what was going on! I was sooooo fricken itchy! But other than all that, I have had zero anxiety or panic attacks within the last 48 hours. I feel overly focused. Im going to ride it out and see what I feel in a week. Ive also lost my appetite (im ok with that) but can tolerate healthy snacking. I will take this weird feeling over the panic attacks and anxiety so as of right now, Im a fan. I just wish I could stop itching! ",2,2
Ashwagandha,Ashwagandha,65-74,,Other,2021-07-12,2,1,4,1,"I popped a Spring Valley Ashwagandha Root Powder 800 mg tablet a few days ago. I have anxiety, depression, ADHD, PTSD and am on psychotropics for these conditions.  Within 3 hrs while shopping, I suddenly felt hot, broke out in a sweat, became nauseous, and w/out any control, threw up (which I had to hold in my mouth while getting to a bathroom).  Returned home just in time to throw up twice in my yard (back-to-back).  I felt very weak & sick, barely making it inside to the porcelain bowlâwhere I sat for >3 hrs alternating between puking & diarrhea.  I also couldnât think straight and my balance was off. I had ripped off my soaking wet clothes because my temperature regulation was off (hot).  Then toward the end of purging both ends, I became deeply chilled.  Drew a bubble bath, but my chills were so strong I had to re-up on the hot water; I felt so weak, after I toweled off, I used a heavy winter bathrobe for the chills, kinda stumbling around (my cats had waited 2 1/2 hrs to be fed).  Totally depleted of electrolytes after all thatâwhen I was suddenly overcome by thirst. Fortunately I had pediatric electrolyte popsicles from 5 yrs ago, where a series of vomiting episodes of unknown origin occurred.  By 11 pm, my stomach was hungry and I ate a small portion of mild food.  Iâm quite sure my body over-reacted as an overdose of Ashwagandha root powder; the product itself is Lab-Certified and distributed by WalMart. I spent the next day recovering (from the intensity of purging) and returned to normal the following day.  Iâm sure this dose was just too much for meâand all the glowing recommendations belie my experience.  I donât doubt that it helps multitudes of people. ",1,2
Ashwagandha,KJ,45-54,less than 1 month,Other,2021-07-11,4,4,4,4,"I bought and took these several months ago, and stopped because I felt fine and didn't think I really needed them. The past few weeks or so, I have been very stressed at work, haven't slept well and neglected things I wanted to do around the house because I was so tired after work. Then I upped my coffee intake to try and keep up.  I soon started feeling really agitated, anxious, depressed and hopeless.  I was searching for a remedy. I decided to lay off the coffee, and all caffeine for the past few days, and I started taking these again (SV brand 800mg in the morning with a V8). I also took a ""me"" day off from work to relax and take care of all the things I neglected around my house.   Not sure what did the trick exactly, but I have slept so peacefully for the past 3 nights and I feel energized (not wired) and happy. I have had zero issues with stomach side effects.  I hope this state of mind lasts for a while. It's not a magic pill, you also need to make good choices and form good mental health habits with it,",2,2
Ashwagandha,Barbara,45-54,less than 1 month,Other,2021-07-08,1,1,1,1,"only took 2 gummies had the worse headache ,nausea",2,2
Ashwagandha,Sue,55-64,less than 1 month,Other,2021-07-01,4.666666666666667,4,5,5,Read reviews and not had any of the horrible side effects. Sleep improved. Energy increase. Improved self esteem. Better concentration. ,2,2
Ashwagandha,Jackie,45-54,less than 1 month,Other,2021-06-22,4,4,4,4,Something else I'm trying for menopausal symptoms.  I got the Goli gummies. After a week I'm sleeping better and my hot flashes episodes are cut in half.  I think it gives a calming effect as well. Very pleased!,1,2
Ashwagandha,divej ,19-24,6 months to less than 1 year,,2021-06-21,5,5,5,5,Best herbs as far as i have used it. Best form is powder of its roots 1-2 spoons twice a day for 75 days results might be surprising quick and organic way  to ease my stress best for all age groups it boots the testosterone level thus increase your reactivity to any order of thing. ,2,2
Ashwagandha,Ahmad,25-34,less than 1 month,Other,2021-06-18,3.3333333333333335,3,3,4,"I used for treatment of timing, men some worked but i don't know i have pain in abdominal it caused by this root or others otc. I used ponstan 500 mg...",2,2
Ashwagandha,Kamilah Brown,,1 to 6 months,Other,2021-06-16,5,5,5,5,It worked great. If you take it right you will see results. But do make sure you take it after eating; if not your stomach will be upset. Also I do take the Ashwagandha gummies. So not really sure if it make a difference.,1,2
Ashwagandha,sgt1964,55-64,1 to 6 months,Other,2021-06-16,5,5,5,5,My doctor recommended this for me after my friend passed away from cancer. I couldn't get to sleep for lack of shutting my brain down. I highly recommend for people feeling stressed. It got me through a tough period in my life and it wasn't a lab created medication.,2,2
Ashwagandha,,,,Sleep,2021-06-11,5,5,5,5,I've tried one pill and already felt the great results of a refreshing sleep and overall relaxed. I'm guessing when cortisol reduces then sleep is better and overall body mind recovery happens from overloaded cortisol. I'm convinced just hope the effect doesn't tailor off.,2,2
Ashwagandha,astra,55-64,,Other,2021-06-07,2,1,4,1,"I took one teaspoonful. After an hour I stomach cramps and was vomiting, this, in turn, led to Diarrhoea. This lasted for 5 hours and by the end of it, I thought I was going to die. The following 24 hours I felt like a wash mop! Be very careful, be warned.",2,2
Ashwagandha,,35-44,less than 1 month,Other,2021-06-03,1,1,1,1,I took this for about two weeks. I definitely was wired. I barely slept. Never felt tired. I also felt extremely sad and depressed. Had suicidal thoughts and a lack of desire to do anything. Stopped taking and within two days felt relief. This stuff scared me. Will not take again. Be careful!,1,2
Ashwagandha,Maggie,,less than 1 month,Other,2021-06-03,1,1,1,1,How can i get pass the horrible taste????,1,2
Ashwagandha,June,75 or over,6 months to less than 1 year,Fatigue,2021-05-30,5,5,5,5,It helped me being tired all the time.  Took it for about 6 months and was not tired for 6 months.  Just started taking it again and took one pill instead of 2.  Not tired again.  ,2,2
Ashwagandha,Mary,35-44,less than 1 month,Other,2021-05-26,1,1,1,1,"Bought an organic powder and used half rea spoon on my juice. I had a horrrible belly pain on the left down side couldn't sleep, no pain killer helped. I visited an urologist because I had symptoms of a kidney infection. Took antibiotics, did blood tests, abdominal ultrasound and an abdominal tomography. I got my results normal as I had to wait for the exams. I took it once. I felt like I would have to go to the hospital and open my belly to make a surgery. It was a horrible experience. Bloating, headache, water retention, I couldn't pee. I'm a healthy person do not take any supplement without a professional advice. I watched a series called Proven which recommended this supplement. Be very carefull with what you take into your body.",2,2
Ashwagandha,Eddie,35-44,1 to 6 months,Sleep,2021-05-26,4,4,4,4,"I've been hearing a lot about Ashwagada and was told it could increase my testosterone because that's what I was looking for.. well Im not sure about the effectiveness on that but I do know this herb helps me with my anxiety, stress and puts me to sleep like a new born baby, no tossing and turning... Good deep sleep.. that was the main reason I ordered another bottle and you realize how much it works when you run out... ",2,2
Ashwagandha,Clydr,65-74,1 to 6 months,Other,2021-05-18,4.666666666666667,4,5,5,Have had anxiety since 2020. Tried many antidepressant.  Yes when taken ashwagandha I seem calmer n focus n no attacks.,2,2
Ashwagandha,RobA81,35-44,less than 1 month,Other,2021-05-06,3.6666666666666665,4,4,3,"Ive ben taking this for the last week 2x500mg in the morning when i get to work , Today I took the usual2x500mg with my 2x300mg Gabapentin prescription for my back pain issue. I've literally couldn't walk and felt drunk , The gabapentin doesn't usually affect me but this afternoon I feel really wired and hyper?? Is the the KSM-66 affects? ",2,2
Ashwagandha,,35-44,less than 1 month,Other,2021-01-26,1.3333333333333333,1,2,1,"Caused stomach pains, nausea, terrible headaches. I have only being taking it for 4 days but I have to stop!",13,18
Ashwagandha,Starcandy,35-44,less than 1 month,Other,2020-12-30,5,5,5,5,"I started taking this twice a day about a week ago..once in the morning and once in the evening. So far i can tell a big difference. im sleeping way better at night... my anxiety seems to have decreased alot... ive been on celexa , zoloft, wellbrutiun, effexor and buspar... buspar worked but gave me AWFUL headaches. i would rather take this over any of those drugs. ",34,34
Ashwagandha,nmh9977,25-34,less than 1 month,Other,2020-12-07,2,1,4,1,"This review is for the product Organic Ashwagandha by the company Himalaya. From the label it contains: 380mg ashwagandha powder (root); 280mg ashwagandha extract (root); and 10mg ashwagandha supercritical CO2 extract. I read about ashwagandha as having a therapeutic effect on anxiety in a controlled study and I thought it might help me. It is also supposed to give energy and claims to have an effect on adrenal function. I have been previously diagnosed with generalized anxiety disorder and social anxiety disorder, and I suspect panic disorder as well. I am a 32 year old female at 120lbs, not on any medications, and I do not smoke, drink, or take illegal drugs. I followed the directions and took 1 caplet before food just before my dinner. I felt strange within just a few minutes, beginning with an unpleasant lightheaded sensation which startled me, and I began to feel panicky -- on a scale of 1 to 10, around a 7 or 8 in severity. It felt like I had drank about 3 or 4 cups of coffee at once. I am familiar with my anxiety levels and this was noticeably more intense. To be more precise I actually felt ""drugged."" It took 2 hours to come down from this feeling of panic with some deep breathing. I lost my appetite but I could still force myself to eat. It was a very uncomfortable experience for me. Currently, about 4 hours later, I still feel some effects -- slight but noticeable dizziness, very small headache, tense muscles in head and neck, tiredness, and mild anxiety. I'm amazed that an OTC supplement could have such a potent psychoactive effect; I was not expecting this at all, much less the opposite of the promised antianxiolytic effects. Everyone reacts differently to therapeutics, but I would seriously urge anyone interested in trying ashwagandha to start much smaller than the recommended dose, especially if you have anxiety disorders or are ""reactive"" by nature. I think it's just bad body chemistry in my case and I will not be taking ashwagandha again.",49,60
Ashwagandha,,65-74,less than 1 month,Other,2020-11-14,5,5,5,5,started working immediately,11,14
Ashwagandha,Karine,65-74,6 months to less than 1 year,Other,2020-10-22,3,3,4,2,"It worked for a few months, but now Iâm noticing itching, similar to an allergic reaction. Also some nausea. Guess Iâll have to stop. It did lower my A1C a bit, and I am less stressed out.",4,4
Ashwagandha,Nim,45-54,less than 1 month,Other,2020-10-06,2.3333333333333335,1,5,1,"After 2 days of tak8ng this, my whole body got itchi. Like allergic reaction. So itchi. My body felt warmer and stomach got upset.  Not worth it for me.",30,35
Ashwagandha,Dominika,35-44,less than 1 month,Other,2020-10-02,2,2,3,1,"Disaster. Was only taking 2 450mg tablets a day for 3 days only to get such a bad itchiness of the skin it is unbearable. Especially on the soles of feet, insides of hands. Overall everywhere to a point i scratch myself leaving white marks on skin and then red scratchy lines. Itch waking me at nite. Its been over 24hrs since i stopped taking it and im still scratching myself as if i ahd fleas! Half time of it supposed to be 5-6 hours...maybe on the label only.. apart from the itchiness, i had jitters, which i thought it was from stress. Only good thing is i slept a bit better after taking it for such short period of time. Never again. I took Protocol for life balance",2,3
Ashwagandha,Christmaself,25-34,1 to 6 months,Other,2020-09-04,5,5,5,5,"I've been taking ashwagandha (600mg organic pills containing the root powder) daily in the morning for generalized anxiety, social anxiety, and to boost my thyroid. (Luckily my metabolism is low. If yours is naturally high, this plant may cause you trouble.) The dose on the bottle suggests twice a day, but I've read enough material stating an effective dose can be as low as 450 mg.  Immediately after taking the first dose I felt sleepy, but this only happened to me once. I have noticed that I have more energy (have started to exercise every other day), and work has been slightly more bearable. (the dose I am using takes the edges off my social anxiety, but I am still uncomfortable).    My appetite has increased a little, but I haven't experienced any negative sexual side effects.  I am not sure if this was because of the medication, but the first week I also created a schedule for my self to ensure that I get my tasks, work and personal care done in a timely fashion.  I don't take any other medication, except an occasional vitamin pill to fill any holes in my vegetarian diet.",92,101
Ashwagandha,,55-64,1 to less than 2 years,Other,2020-09-02,4.666666666666667,4,5,5,"helped with insomnia,anxiety,and arthritis.generally feeling of wellbeing.my daughterinlaw got pregnant after trying for over a year.",23,27
Ashwagandha,Pluto,45-54,1 to 6 months,Other,2020-08-15,4.333333333333333,4,4,5,"I use it regularly at half dose and it helps me lower my stress levels. Thanks to this I've reduced my bursts of anger about stupid stuff, because of my lockdown related stress.",8,8
Ashwagandha,Roscoe,,1 to 6 months,Other,2020-08-02,5,5,5,5,Started taking Ashwagandha after a few months of anxiety symptoms. Waking up through the night and feeling wired and edgy. Take tablets at night before sleep. This is my second time taking tablets for around 6 weeks as suggested. First time worked well but anxiety returned so on again. Highly recommended and hopefully helps you also if anxiety is an issues,37,48
Ashwagandha,,55-64,,Other,2020-07-28,2.6666666666666665,2,5,1,"Dealing with increased acid reflux due to stress. Take Align probiotic. Saw Align with Ashwagandha 125mg in my drug store and thought I'd try it. It had strong sedation effects, so much it relaxed my diaphragm too much and I had difficulty breathing. Drank caffeine to counteract effect.  Be careful when taking herbal type medicine. These are drugs as well. They may be natural but still are drugs.",4,5
Ashwagandha,,25-34,less than 1 month,Other,2020-07-21,1.3333333333333333,1,1,2,Started taking 350 mg Ashwagandha daily to help with anxiety. It made me feel like I'd drunk several cups of coffee. I was very jittery and it gave me an upset stomach. I stopped taking it after two weeks and then tried to take a much lower dose ~100 mg and while the jitters were not there at that dose it had the same negative digestive effects including severe bloat and diarrhea. Be careful with this stuff.,28,30
Ashwagandha,Tru,35-44,less than 1 month,Fatigue,2020-07-20,5,5,5,5,Worked immediately. I suffer from severe fatigue and focus issues. Both are seemingly gone. I am so happy that I started taking Ashwagandhaâ1300 mg nightly. ,3,3
Ashwagandha,,55-64,less than 1 month,Other,2020-06-07,1,1,1,1,After just two pills I am having the worst elergic reaction ever. I have never in my life had a reaction to anything. however I have a severe itch from my head to my toes. No rash or whelps just itch. Running water over my hands feels like what I might imagine shingles would be. (which I have also never had) It feels like a thousand pin pricks on each hand and the water hurts/stings. no broken skin anywhere on my hands. In my research before purchase allergic reaction was not readily apparant.  I have to investigate several brands to find that information.,38,46
Ashwagandha,,35-44,,Other,2020-06-03,2.6666666666666665,2,5,1,Day 3 of taking I had overwhelming sadness and a lack of desire to do anything. ,3,4
Ashwagandha,bruce,55-64,less than 1 month,Other,2020-06-01,4.333333333333333,4,5,4,Country Life --- Stress Shield has the best form of Ashawanda .    It is a patent form and it also has great other ingredients as well,11,13
Ashwagandha,,19-24,1 to 6 months,Other,2020-04-15,4.333333333333333,4,5,4,"Took this to help with university-related anxiety. I tried SSRIs and they made my anxiety worse. After one week of taking 600mg twice a day, my tension headaches went away and I no longer had panic attacks. Before, I would have terrible heart pounding whenever I went to sleep but this has completely gone away. I have had one panic attack since starting the supplement 4+ months ago which is a huge improvement. ",64,72
Ashwagandha,Lisa,65-74,1 to 6 months,Other,2020-03-25,5,5,5,5,I am able to sleep at least 5 hours a night after three months taking two 600 mg. tablets  before breakfast and before dinner. The herb works best for me when I take it one hour before eating. Helps me with chronic pain.,5,5
Ashwagandha, CJ,25-34,1 to 6 months,Other,2020-03-06,3.3333333333333335,4,4,2,It takes me approximately 2 weeks to feel full affects. I recommend to cycle off of it instead of going completely without. I went without and had a depressive and anxiety episode.I was thinking of admitting myself because of it. Please use responsibly by notating any changes in emotions or mindset. I was taking only 250 mg per day. It does help me with anxiety and OCD tendencies.,34,36
Ashwagandha,,45-54,1 to 6 months,Fatigue,2020-03-04,3.6666666666666665,5,5,1,Helped me feel better than I had in several years. Then my hair began falling out in clumps. My fingernails and toenails began to break off and split longways. Only time in my life I had cramps before a period. Never ever using again.,0,2
Ashwagandha,,35-44,1 to 6 months,Other,2020-02-12,5,5,5,5,"KSM-66 Ashwagandha plus 500mg capsules from Wild Nutrition, One capsule per day at morning for severe anxiety and depression. Miracle cure for last 5-6 months. This started to work for me after first few weeks, but did really notice huge difference for my wellbeing after 2 months. Increases the brain function, physical wellbeing, highly increased libido(in a woman,lovely orgasmic days), anxiety and stress reduction, but also night time insomnia and daytime drowsiness and fatigue. It does not take the anxiety away totally, but has made me able to manage quite well when nothing un-expected or stressful happens. During the usage I have noticed that my tolerance and resilience is only growing and I'm starting to trust that I can manage what ever happens. I do not feel that depressed anymore. It protects you from little daily stresses, but if something major happens it is not enough to cushion you from the impact fully. Which is super positive as nobody wants to become a zombie feeling nothing, but actually build more resilience and experiences. Like, 4 weeks ago something very stressful happened to me, my anxiety peaked up very high and found new forms of torment (shopping in Supermarkets started to become difficult and panic inducing + physical symptoms were becoming a norm). I thought that I needed to have some conventional mental medication and that Ashwaganda wasn't enough anymore. However I was too afraid to eat the mental meds, because my anxiety (+previous bad side-effects experiences). So it left me in just to increase my Ashwagandha intake to 2 capsules per day. It was too much and I got pretty bad nausea for a week. I went back to one capsule per day and I feel really good again! Did my 2 workdays very well and seems that I can manage again. So even that you you might get your anxiety peaking up it feels that I recover back to my ""normal"" level after period of down and I feel more at ease about everything. Also attending weekly counselling last 3 months.",12,18
Ashwagandha,,35-44,1 to 6 months,Other,2020-01-23,5,5,5,5,"KSM-66 Ashwagandha plus 500mg capsules from Wild Nutrition, One capsule per day at morning for severe anxiety and depression. Miracle cure for last 5-6 months. This started to work for me after first few weeks, but did really notice huge difference for my wellbeing after 2 months. Increases the brain function, physical wellbeing, highly increased libido(in a woman,lovely orgasmic days), anxiety and stress reduction, but also night time insomnia and daytime drowsiness and fatigue. It does not take the anxiety away totally, but has made me able to manage quite well when nothing un-expected or stressful happens. During the usage I have noticed that my tolerance and resilience is only growing and I'm starting to trust that I can manage what ever happens. I do not feel that depressed anymore. It protects you from little daily stresses, but if something major happens it is not enough to cushion you from the impact fully. Which is super positive as nobody wants to become a zombie feeling nothing, but actually build more resilience and experiences. Like, 4 weeks ago something very stressful happened to me, my anxiety peaked up very high and found new forms of torment (shopping in Supermarkets started to become difficult and panic inducing + physical symptoms were becoming a norm). I thought that I needed to have some conventional mental medication and that Ashwaganda wasn't enough anymore. However I was too afraid to eat the mental meds, because my anxiety (+previous bad side-effects experiences). So it left me in just to increase my Ashwagandha intake to 2 capsules per day. It was too much and I got pretty bad nausea for a week. I went back to one capsule per day and I feel really good again! Did my 2 workdays very well and seems that I can manage again. So even that you you might get your anxiety peaking up it feels that I recover back to my ""normal"" level after period of down and I feel more at ease about everything. Also attending weekly counselling last 3 months.",22,30
Ashwagandha,,55-64,less than 1 month,Other,2019-12-30,4.666666666666667,4,5,5,"I have suffered from insomnia and was xanax dependant for years, but Ashwagandha (2 cap after dinner)helped me get rid of xanax, and now I am once again able to sleep soundly without any side effects or morning hangover.",37,42
Ashwagandha,,45-54,1 to 6 months,Other,2019-12-16,4.333333333333333,4,4,5,"This stuff works for anxiety, for me at least.  I have been taking it for about a month.  600 mg twice a day (2.5% withanolides).  I had been waking up early in the morning with severe anxiety, and that has abated significantly.  I started seeing a difference within days.  I still feel some anxiety in the morning, but it is not nearly as brutal.  I also feel happier during the day and I'm able to get things done much easier.  I'm at the point where I get nervous if I forget to take it, because I know it works.  One note - I did get nauseous in the beginning when I started it, but I powered through it and no longer experience that.  I take it without food so maybe my body had to adjust.  I would recommend it.  Just keep in mind that it's likely not going to eliminate your anxiety.  It should certainly help it though.",57,66
Ashwagandha,Jen,13-18,less than 1 month,Other,2019-12-15,2,3,2,1,"I used this so that I could focus on studying and don't get me wrong it definitely worked with that, however I noticed I'd get a sharp pain around my body mainly on my feet and that arguably made me more anxious than school I even considered going to the ER right now! ",3,3
Ashwagandha,zion56,35-44,1 to less than 2 years,Fatigue,2019-12-05,5,5,5,5,Seems to aid sleep and adjustment to jetlag.    Has removed aches and pains and increased muscle mass.,3,3
Ashwagandha,BC,65-74,1 to 6 months,Other,2019-12-01,2.6666666666666665,2,4,2,I am still anxious and forgettful.,26,33
Ashwagandha,stridenr ,19-24,less than 1 month,Other,2019-11-25,2.3333333333333335,3,3,1,"while I was able to de stress and sleep, I believe that ashwagandha is a migraine trigger. every time I have tried it I have woken up with a dull headache and nausea that is impossible to get rid of and progressively becomes a migraine throughout the day. I do suffer from chronic migraines, but with the treatment I am on for those I have reduces the frequency. but these supplements have just made me feel awful. ",5,5
Ashwagandha,Zonie,65-74,1 to 6 months,Other,2019-11-25,3,3,5,1,"Really helped with my anxiety disorder, but terrible diarrhea.  Needless to say, I had to stop taking it.",19,26
Ashwagandha,,45-54,6 months to less than 1 year,Other,2019-11-17,2.3333333333333335,2,4,1,"Started taking it in relation to stresses from finishing graduate school and working out too hard.  It seemed to help at first but I became less and less interested in my pastimes and even sex over time.  Stopped taking it and started feeling like I could enjoy life more.  So, in contrast to its purported arousal-enhancing properties, it actually KILLED my libido.",1,2
Ashwagandha,,,,Other,2019-11-01,1,1,1,1,,0,5
Ashwagandha,,25-34,,Other,2019-08-26,5,5,5,5,"I started taking this after I had a nervous breakdown a few years ago. I hadn't slept more than like 15 hours in over a month, my heart wouldn't stop pounding, I was constantly nauseous, and anti-anxiety medication only made me worse. My mom had some thyroid supplements with adaptogens like this in it, and I had read that it helped balance out your cortisol levels (stress hormones), so I took one or two a day. The first night I managed to sleep about 3 hours, the second 6 hours, and by the third night, I had slept through the night. After that episode, I began alternating between an Ashwagandha supplement and a tulsi tea with Gotu Kola (another adaptogen). I did that pretty regularly for a month. Now I only take the Ashwagandha when I feel like I'm spiraling. The supplements I take are 450mg per pill. I only took one or two with a lot of water. Start with the lowest dose; don't immediately jump to a 1000mg pill. Everyone reacts differently to these things. If Ashwagandha doesn't work for you, try one of the other adaptogens. I take this on top of watching my diet (greasy food, alcohol, sugar, etc.), deep breathing, being proactive, and journaling. This supplement probably won't cure your anxiety, but it will keep it from getting out of hand.  *Also don't get it as a tea. It tastes awful.",120,136
Ashwagandha,Robert,45-54,1 to 6 months,Other,2019-08-04,5,5,5,5,"My Anxiety was SO bad that I didn't want to do anything; I got to the point where I didn't think I would last much longer. I constantly thought I would die... and I might have, but this stuff changed my life!  I take 600 mg every 12 hours, and after two weeks, I wasn't in a dream-like-gonna-die state. After a month, I was singing again. *LIFE CHANGER!*",127,134
Ashwagandha,JWalker500,65-74,1 to less than 2 years,Other,2019-05-18,5,5,5,5,"I have coronary artery disease and was troubled by Premature Ventricular Contractions (PVCs) of my heart. My wholistic internist suggested I try ashwagandha for the PVCs. I did, and the PVCs stopped the next day, and neither I nor my cardiologist have detected any since then. I noted no side effects. ",10,10
Ashwagandha,,45-54,less than 1 month,Other,2019-04-02,4,4,4,4,This has been very effective for me for anxiety with palpitations. I have been taking it for the last two weeks. I would rate it 4.5/5.,39,43
Ashwagandha,,65-74,1 to 6 months,Other,2019-03-13,2.3333333333333335,3,3,1,"I took 1tablet every day for2 1/2 months. I wasn't sure if it was helping I felt a little calmer, but when I ran out I felt horrible within 3days. Got more and felt a little better. It seemed to have a weird affect on my brain and mood. Trying to stop and having withdrawal symptoms. I feel really tired not wanting to move, depressed and physically not right. This product scared me.  Brand is Himalaya",10,11
Ashwagandha,,35-44,1 to 6 months,Bipolar disorder,2019-03-12,4.333333333333333,4,4,5,,1,1
Ashwagandha,LaurinF,55-64,less than 1 month,Other,2019-01-05,5,5,5,5,"In one week taking 500 mg, I have noticed an amazing ",23,33
Ashwagandha,Nwitte,25-34,5 to less than 10 years,Other,2018-12-05,5,5,5,5,I use to have trouble driving and going out would be an issue at times.. This product changed my life ,64,66
Ashwagandha,,35-44,less than 1 month,Other,2018-11-29,5,5,5,5,200 mg at day / 200 mg before workout and so far has been great. Been with a smile whole day and has helped me quite a lot with my daily stress and daily traffic triggered anxiety. My recommendation is to start slow and build up your dosage where you feel comfortable not the other way around. 400 mg a day on two dosis works great! ,10,10
Ashwagandha,Ngozi,45-54,less than 1 month,Fatigue,2018-11-23,2.6666666666666665,2,5,1,Felt heat. No better sleep.  Swollen genitalia. May not try again.On kitchen shelf for now.,3,4
Ashwagandha,Happy Gal,35-44,less than 1 month,Other,2018-10-24,5,5,5,5,"My dear friend recommended this herb. I was very stressed out, depressed, mood swings out of control. I am a 36 year old with no children and have had 3 miscarriages in the past 3 years. Nothing could make me feel better. When I started taking this herb I felt the difference immediately. I have laughed more than ever in my life. I have a smile on my face, I feel positive, motivated, and have so much more energy. I thanked my friend today and was looking forward to giving my review. I realize today that all my life I have suffered from mood imbalance, I was a highly stressed individual. I am very happy to have found this herb.  ",19,20
Ashwagandha,tece,55-64,less than 1 month,Other,2018-09-18,2,1,4,1,"I bought to hopefully supplement my anti-anxiety and depression meds.  I took 1 - 1000 mg pill. Sleep disrupted and felt weird (jumpier, bug crawly feeling) the next day. Not taking again.  ",38,52
Ashwagandha,DEZ,55-64,6 months to less than 1 year,Other,2018-08-29,5,5,5,5,"I work in the mental health field when there are times I am mentally fatigued, which leads to physical fatigue.My doctor advised 500 mg. along with 500 mg. of Alpha Lipolic Acid every morning. I can feel my more energy and the stress release within minutes. I have been taking it for not quite a year. It has really helped! ",13,13
Ashwagandha,Miriam,35-44,less than 1 month,Other,2018-08-26,2,1,4,1,"I had negative side effects and I only took 1 250mg pill a day .This was terrible .it didnât happened the first day ,but it made me throw up one day  . I took this for a week or a tad longer (maybe 10 days)than a week .  I started feeling ill right away and had no idea why until I looked up all the side effects . I felt very hot and I was inside the house in the air conditioning . It elevated my body temperature a lot . Not long after taking it then my throat felt weird ...very very uncomfortable feeling .so uncomfortable that you wonât want to speak . Coughing ,a dry throat as if you are dying . This is day 3 of not taking it now and I am still waiting for this feeling in my throat to go away .its not as bad but it still feels bad and I donât feel well.  I am 38 . My father is 70 and claims he has no bad side effects .  NOTE  I also read recently it can lower your blood sugar . That combined with the other side effects make this not a good pill to take .  Mine was Swanson brand . 250mg",11,13
Ashwagandha,world33,45-54,less than 1 month,Other,2018-07-19,5,5,5,5,,7,7
Ashwagandha,,45-54,less than 1 month,Other,2018-05-22,3.6666666666666665,4,5,2,Took it for a years in an herbal blend for sleep. The blend worked well for sleep. I had to stop the herbal blend so bought some Ashwagandha to take with chamomile and Valerian Root. I slept well but the straight Ahwagandha gives me kidney pain and muscle pain. So I can't take it anymore which is sad becuz it helped with sleep.,7,8
Ashwagandha,Bre,45-54,1 to 6 months,Other,2018-04-18,2.3333333333333335,3,3,1,Ashwagahanda worked in the beginning but after about 6 weeks I began to start having strange thinking. I stopped it for about 2 weeks or so. When I went back on it again I began to have suicidal thoughts. I stopped it immediately. ,85,106
Ashwagandha,CraigsMomma,45-54,1 to 6 months,Fatigue,2018-04-11,5,5,5,5,"Taking dose in morning and at night for 1 month now. Sleeping through entire night for 1st time that I can remember which gives me MUCH more energy, improved my mood, reduces anxiety and just makes me feel like myself again! I would HIGHLY recommend trying this! I LOVE IT!!!!",15,15
Ashwagandha,Newday,45-54,1 to 6 months,Bipolar disorder,2018-04-01,5,5,5,5,"It has helped me with insomnia, staying calm, and keeping an even temperment. Nothing else worked for me, I tried many rx over two years, prescribed by Drs. This is the only thing that has calmed me without being too sedative or having debilitating side effects. I would ask your Dr before trying though. I also suffer from adhd, this has helped me greatly. I couldn't find it on the list but I use gaia liquid in capsules 2 capsules a day. ",10,13
Ashwagandha,,25-34,less than 1 month,Other,2018-03-27,2,2,2,2,"Taking ashwagandha for 3 days continuously caused palpitations for me.   It definitely felt like it gave me some energy but the side effect is lot of missed heart beats, not a pleasant feeling. Felt better after i stopped it. It took almost a week to get back to normal. Please watch out for this symptom. ",94,104
Ashwagandha,Theresa,35-44,less than 1 month,Other,2018-03-09,5,5,5,5,,3,3
Ashwagandha,none,45-54,1 to less than 2 years,Other,2018-01-16,4.666666666666667,4,5,5,Calms and makes my moods better,2,2
Ashwagandha,,45-54,less than 1 month,Other,2017-11-21,4.666666666666667,4,5,5,,29,56
Ashwagandha,Katpur,55-64,less than 1 month,Other,2017-10-29,1,1,1,1,"Took one 1000 mg cap. My head felt like it was swelling. I got real hot.  Then the most horrendous nausea lasted several hours. I vomited. After nausea came just a terrible stomachache. Second day, Head/ ears ringing so bad. I do take Xanax so maybe interacted. No thanks. ",53,67
Ashwagandha,John,45-54,less than 1 month,Other,2017-10-22,5,5,5,5,"Suffer from anxiety and depression.  Started taking ashwagandha powder with warm milk and honey 3x per day.  One heaped tsp 3x per day.  I feel much better, not 100% but a lot better.  Also taking fish oil and various vits and minerals.  I have some 5htp very low dose for those odd bad days.  Not on any prescription meds thank goodness.",34,34
